unit_id,num_links,num_links_with_feasible_candidates,avg_feasible_candidates_per_link,median_feasible_candidates_per_link,max_feasible_candidates_per_link,avg_feasible_corridors_per_link,median_feasible_corridors_per_link,max_feasible_corridors_per_link,share_links_with_parallel_ambiguity,share_links_with_many_candidates,share_links_with_large_landing_radius,share_links_with_rtt_inconclusive,share_links_with_multi_segment_possible,share_links_with_domestic_submarine_candidate,share_links_with_only_low_support_feasible_candidates
probe_country=JP|service_id=I-Root,37,37,3.4054054054054053,2.0,14,1.0,1.0,1,0.13513513513513514,0.4594594594594595,0.0,1.0,0.0,1.0,0.8648648648648649
probe_country=KE|service_id=I-Root,10,10,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.2
probe_country=KI|service_id=I-Root,16,16,2.625,3.0,3,1.0,1.0,1,0.1875,0.8125,0.0,0.625,0.0,1.0,0.9375
probe_country=KN|service_id=I-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=KR|service_id=I-Root,19,19,2.210526315789474,2.0,3,1.0,1.0,1,0.0,0.21052631578947367,0.0,1.0,0.0,1.0,1.0
probe_country=KY|service_id=I-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=LC|service_id=I-Root,1,1,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=LK|service_id=I-Root,24,24,7.5,7.5,14,1.0,1.0,1,0.5,0.5,0.0,0.7083333333333334,0.2916666666666667,0.5,0.6666666666666666
probe_country=LT|service_id=I-Root,2,2,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
probe_country=LV|service_id=I-Root,1,1,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
probe_country=MD|service_id=I-Root,14,14,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.8571428571428571,0.0,1.0,1.0
probe_country=ML|service_id=I-Root,4,4,1.75,1.0,4,1.0,1.0,1,0.25,0.0,0.0,0.75,0.0,0.25,0.25
probe_country=MM|service_id=I-Root,13,13,13.0,14.0,14,1.0,1.0,1,0.9230769230769231,0.9230769230769231,0.0,1.0,0.0,0.9230769230769231,0.07692307692307693
probe_country=MP|service_id=I-Root,2,2,5.0,5.0,5,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
probe_country=MT|service_id=I-Root,32,32,1.0625,1.0,2,1.0,1.0,1,0.0625,0.0,0.0,0.9375,0.0,0.9375,1.0
probe_country=MV|service_id=I-Root,63,63,2.142857142857143,2.0,14,1.0,1.0,1,0.9682539682539683,0.6984126984126984,0.0,0.7301587301587301,0.2222222222222222,0.6984126984126984,0.4603174603174603
probe_country=MX|service_id=I-Root,9,9,3.0,3.0,3,1.0,1.0,1,0.4444444444444444,0.5555555555555556,0.0,1.0,0.0,0.5555555555555556,1.0
probe_country=MY|service_id=I-Root,6,6,10.0,14.0,14,1.0,1.0,1,1.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333
probe_country=NC|service_id=I-Root,30,30,1.6666666666666667,1.0,3,1.0,1.0,1,0.0,0.3333333333333333,0.0,0.9333333333333333,0.0,0.6666666666666666,0.6333333333333333
probe_country=NG|service_id=I-Root,9,9,4.888888888888889,4.0,6,1.0,1.0,1,1.0,0.4444444444444444,0.0,0.0,0.7777777777777778,0.0,0.4444444444444444
probe_country=NL|service_id=I-Root,82,82,2.097560975609756,2.0,4,1.0,1.0,1,0.04878048780487805,0.04878048780487805,0.0,0.7439024390243902,0.0,1.0,0.975609756097561
probe_country=NO|service_id=I-Root,484,484,1.0495867768595042,1.0,4,1.0743801652892562,1.0,2,0.01652892561983471,0.01652892561983471,0.0,0.9421487603305785,0.0,0.9731404958677686,0.9318181818181818
probe_country=NZ|service_id=I-Root,817,817,2.1370869033047737,3.0,3,1.0,1.0,1,0.1383108935128519,0.6046511627906976,0.0,0.6340269277845777,0.0,0.8445532435740514,0.8996328029375765
probe_country=None|service_id=I-Root,1254,1254,4.390749601275917,3.0,14,1.0047846889952152,1.0,3,0.2767145135566188,0.5390749601275917,0.0,0.8277511961722488,0.014354066985645933,0.9027113237639554,0.7751196172248804
probe_country=OM|service_id=I-Root,6,6,9.333333333333334,12.0,14,1.0,1.0,1,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.5
probe_country=PE|service_id=I-Root,4,4,3.0,3.0,3,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_country=PG|service_id=I-Root,8,8,2.0,2.0,3,1.0,1.0,1,0.5,0.5,0.0,0.5,0.0,0.75,0.75
probe_country=PH|service_id=I-Root,63,63,2.3333333333333335,2.0,14,1.0158730158730158,1.0,2,0.12698412698412698,0.07936507936507936,0.0,0.5238095238095238,0.015873015873015872,0.5714285714285714,0.873015873015873
probe_country=PK|service_id=I-Root,20,20,10.0,13.0,14,1.0,1.0,1,0.7,0.7,0.0,0.9,0.0,0.7,0.5
probe_country=PL|service_id=I-Root,30,30,2.066666666666667,2.0,3,1.0,1.0,1,0.06666666666666667,0.0,0.0,0.6666666666666666,0.0,0.9333333333333333,1.0
probe_country=PR|service_id=I-Root,4,4,2.0,2.0,3,1.0,1.0,1,0.5,0.0,0.0,0.5,0.0,0.5,1.0
probe_country=PT|service_id=I-Root,99,99,1.02020202020202,1.0,2,1.0,1.0,1,0.020202020202020204,0.0,0.0,0.8282828282828283,0.0,0.9797979797979798,0.7373737373737373
probe_country=PW|service_id=I-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
probe_country=RO|service_id=I-Root,10,10,3.6,4.0,6,1.0,1.0,1,0.6,0.6,0.0,1.0,0.0,0.8,0.0
probe_country=RU|service_id=I-Root,291,291,2.0034364261168385,2.0,3,1.0,1.0,1,0.003436426116838488,0.0,0.0,0.865979381443299,0.0,0.9965635738831615,1.0
probe_country=SE|service_id=I-Root,317,317,3.4921135646687698,4.0,4,1.0,1.0,1,0.8391167192429022,0.8138801261829653,0.0,0.9810725552050473,0.0,0.9810725552050473,0.6182965299684543
probe_country=SG|service_id=I-Root,623,623,12.73836276083467,14.0,14,1.0,1.0,1,0.9101123595505618,0.9197431781701445,0.0,0.9871589085072231,0.0032102728731942215,0.9390048154093098,0.32102728731942215
probe_country=SK|service_id=I-Root,2,2,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=SL|service_id=I-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
probe_country=SS|service_id=I-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
probe_country=SV|service_id=I-Root,6,6,3.0,3.0,3,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
probe_country=TH|service_id=I-Root,13,13,6.615384615384615,2.0,14,1.0,1.0,1,0.38461538461538464,0.38461538461538464,0.0,0.8461538461538461,0.0,0.8461538461538461,0.7692307692307693
probe_country=TJ|service_id=I-Root,34,34,2.1176470588235294,2.0,3,1.0,1.0,1,0.0,0.0,0.0,0.8823529411764706,0.0,1.0,0.9705882352941176
probe_country=TL|service_id=I-Root,19,19,11.473684210526315,14.0,14,1.0,1.0,1,0.7894736842105263,0.8947368421052632,0.0,1.0,0.0,1.0,0.21052631578947367
probe_country=TO|service_id=I-Root,16,16,2.125,2.5,3,1.0,1.0,1,0.125,0.375,0.0,0.5,0.0625,0.75,0.75
probe_country=TV|service_id=I-Root,6,6,3.0,3.0,3,1.0,1.0,1,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0
probe_country=TW|service_id=I-Root,380,380,1.063157894736842,1.0,5,1.0,1.0,1,0.005263157894736842,0.005263157894736842,0.0,0.9552631578947368,0.0,0.9947368421052631,0.9078947368421053
probe_country=UA|service_id=I-Root,8,8,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.625,0.0,1.0,1.0
probe_country=UG|service_id=I-Root,3,3,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333
probe_country=US|service_id=I-Root,851,851,2.263219741480611,3.0,5,1.0023501762632196,1.0,2,0.005875440658049354,0.5945945945945946,0.0,0.6462984723854289,0.0,0.9917743830787309,0.963572267920094
probe_country=UZ|service_id=I-Root,50,50,2.16,2.0,3,1.0,1.0,1,0.0,0.0,0.0,0.96,0.0,1.0,0.86
probe_country=VE|service_id=I-Root,19,19,1.0526315789473684,1.0,2,1.0,1.0,1,0.05263157894736842,0.0,0.0,0.5789473684210527,0.0,0.9473684210526315,1.0
probe_country=VI|service_id=I-Root,4,4,1.5,1.5,2,1.0,1.0,1,0.0,0.0,0.0,0.5,0.0,0.5,1.0
probe_country=VN|service_id=I-Root,44,44,6.2272727272727275,2.0,14,1.0,1.0,1,0.38636363636363635,0.38636363636363635,0.0,0.6363636363636364,0.0,0.8636363636363636,0.7272727272727273
probe_country=ZA|service_id=I-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
