country,corridor_id,corridor_label,observation_mass,raw_segment_count_with_corridor_feasible,unique_atomic_segments,unique_traceroutes,unique_probes,unique_probe_asns,group_unique_probes,group_unique_probe_asns,share_of_country_observation_mass,rank_within_country,is_top1_corridor,is_top2_corridor,is_top3_corridor,domestic_segment_mass,international_segment_mass
CA,landing_region_4da2bf713882::landing_region_94c53aa4a6d7,"Bowser, BC, Canada -> Vancouver, BC, Canada",1.81991341991342,21,21,21,11,2,94,22,0.010705373058314234,12,False,False,False,1.81991341991342,0.0
CA,landing_region_70abce74b352::landing_region_94c53aa4a6d7,"Snaw-naw-as, BC, Canada -> Vancouver, BC, Canada",1.81991341991342,21,21,21,11,2,94,22,0.010705373058314234,13,False,False,False,1.81991341991342,0.0
CA,landing_region_70abce74b352::landing_region_ed5425cf5b7d,"Snaw-naw-as, BC, Canada -> Powell River, BC, Canada",1.81991341991342,21,21,21,11,2,94,22,0.010705373058314234,14,False,False,False,1.81991341991342,0.0
CA,landing_region_94c53aa4a6d7::landing_region_ed5425cf5b7d,"Vancouver, BC, Canada -> Powell River, BC, Canada",1.81991341991342,21,21,21,11,2,94,22,0.010705373058314234,15,False,False,False,1.81991341991342,0.0
CA,landing_region_94c53aa4a6d7::landing_region_f41a83b9b5b3,"Vancouver, BC, Canada -> Cordova Bay, BC, Canada",1.81991341991342,21,21,21,11,2,94,22,0.010705373058314234,16,False,False,False,1.81991341991342,0.0
CA,landing_region_4da2bf713882::landing_region_ed5425cf5b7d,"Bowser, BC, Canada -> Powell River, BC, Canada",0.4199134199134199,7,7,7,4,2,94,22,0.0024700789406671758,17,False,False,False,0.4199134199134199,0.0
CA,landing_region_10ed1e7f3a53::landing_region_19da5dac2df8,"Comox, BC, Canada -> Eastbourne, BC, Canada",0.23809523809523808,5,5,5,3,1,94,22,0.0014005602240896359,18,False,False,False,0.23809523809523808,0.0
CA,landing_region_10ed1e7f3a53::landing_region_4da2bf713882,"Comox, BC, Canada -> Bowser, BC, Canada",0.23809523809523808,5,5,5,3,1,94,22,0.0014005602240896359,19,False,False,False,0.23809523809523808,0.0
CA,landing_region_10ed1e7f3a53::landing_region_70abce74b352,"Comox, BC, Canada -> Snaw-naw-as, BC, Canada",0.23809523809523808,5,5,5,3,1,94,22,0.0014005602240896359,20,False,False,False,0.23809523809523808,0.0
CA,landing_region_10ed1e7f3a53::landing_region_94c53aa4a6d7,"Comox, BC, Canada -> Vancouver, BC, Canada",0.23809523809523808,5,5,5,3,1,94,22,0.0014005602240896359,21,False,False,False,0.23809523809523808,0.0
CA,landing_region_10ed1e7f3a53::landing_region_ed5425cf5b7d,"Comox, BC, Canada -> Powell River, BC, Canada",0.23809523809523808,5,5,5,3,1,94,22,0.0014005602240896359,22,False,False,False,0.23809523809523808,0.0
CA,landing_region_19da5dac2df8::landing_region_49c51c03c37a,"Eastbourne, BC, Canada -> Toquaht Bay, BC, Canada",0.23809523809523808,5,5,5,3,1,94,22,0.0014005602240896359,23,False,False,False,0.23809523809523808,0.0
CA,landing_region_49c51c03c37a::landing_region_4da2bf713882,"Toquaht Bay, BC, Canada -> Bowser, BC, Canada",0.23809523809523808,5,5,5,3,1,94,22,0.0014005602240896359,24,False,False,False,0.23809523809523808,0.0
CA,landing_region_49c51c03c37a::landing_region_70abce74b352,"Toquaht Bay, BC, Canada -> Snaw-naw-as, BC, Canada",0.23809523809523808,5,5,5,3,1,94,22,0.0014005602240896359,25,False,False,False,0.23809523809523808,0.0
CA,landing_region_49c51c03c37a::landing_region_94c53aa4a6d7,"Toquaht Bay, BC, Canada -> Vancouver, BC, Canada",0.23809523809523808,5,5,5,3,1,94,22,0.0014005602240896359,26,False,False,False,0.23809523809523808,0.0
CA,landing_region_49c51c03c37a::landing_region_ed5425cf5b7d,"Toquaht Bay, BC, Canada -> Powell River, BC, Canada",0.23809523809523808,5,5,5,3,1,94,22,0.0014005602240896359,27,False,False,False,0.23809523809523808,0.0
CL,landing_region_0c894d5ef6d3::landing_region_8c0e5886c6bc,"Dania Beach, FL, United States -> Valparaíso, Chile",60.0,60,60,60,44,20,47,21,0.75,1,True,False,False,0.0,60.0
CL,landing_region_382ef3579d8a::landing_region_8c0e5886c6bc,"Cartagena, Chile -> Valparaíso, Chile",18.0,18,18,18,11,5,47,21,0.225,2,False,True,False,18.0,0.0
CL,landing_region_382ef3579d8a::landing_region_94fe61014b45,"Cartagena, Chile -> San Pedro de la Paz, Chile",2.0,2,2,2,1,1,47,21,0.025,3,False,False,True,2.0,0.0
CM,landing_region_30beda532e6f::landing_region_3ac9da776834,"Lagos, Nigeria -> Limbe, Cameroon",1.0,2,2,2,1,1,1,1,0.5,1,True,False,False,0.0,1.0
CM,landing_region_30beda532e6f::landing_region_99a747248ab4,"Lagos, Nigeria -> Douala, Cameroon",1.0,2,2,2,1,1,1,1,0.5,2,False,True,False,0.0,1.0
CN,landing_region_319252418c1f::landing_region_6d0b3b188139,"Deep Water Bay, China -> Zhuhai, China",19.0,19,19,16,9,4,11,4,0.7307692307692307,1,True,False,False,16.0,3.0
CN,landing_region_271ad44782a4::landing_region_6de47797807a,"Chongming, China -> Lingang, China",3.0,3,3,2,1,1,11,4,0.11538461538461539,2,False,True,False,3.0,0.0
CN,landing_region_271ad44782a4::landing_region_319252418c1f,"Chongming, China -> Deep Water Bay, China",1.5,3,3,3,2,2,11,4,0.057692307692307696,3,False,False,True,0.0,1.5
CN,landing_region_319252418c1f::landing_region_6de47797807a,"Deep Water Bay, China -> Lingang, China",1.5,3,3,3,2,2,11,4,0.057692307692307696,4,False,False,False,0.0,1.5
CN,landing_region_aa031a8137e8::landing_region_baee86a03f35,"Xiju, Taiwan -> Guningtou, Taiwan",0.5,1,1,1,1,0,11,4,0.019230769230769232,5,False,False,False,0.5,0.0
CN,landing_region_baee86a03f35::landing_region_fb7d8cbeac7e,"Guningtou, Taiwan -> Beigan, Taiwan",0.5,1,1,1,1,0,11,4,0.019230769230769232,6,False,False,False,0.5,0.0
CO,landing_region_0c894d5ef6d3::landing_region_af49038972b6,"Dania Beach, FL, United States -> Barranquilla, Colombia",3.5,5,5,5,3,3,4,3,0.5,1,True,False,False,0.0,3.5
CO,landing_region_61312bef9df1::landing_region_83c1ffe3b901,"Cartagena, Colombia -> Mahuma, Curaçao",2.0,2,2,2,2,2,4,3,0.2857142857142857,2,False,True,False,0.0,2.0
CO,landing_region_0c894d5ef6d3::landing_region_61312bef9df1,"Dania Beach, FL, United States -> Cartagena, Colombia",1.5,3,3,3,2,2,4,3,0.21428571428571427,3,False,False,True,0.0,1.5
CV,landing_region_0e3c71b8e5bb::landing_region_c78987ebb9a4,"Vila do Maio, Cape Verde -> Sines, Portugal",0.5,1,1,1,1,1,1,1,0.5,1,True,False,False,0.0,0.5
CV,landing_region_0e3c71b8e5bb::landing_region_c88b92706e9c,"Vila do Maio, Cape Verde -> Seixal, Portugal",0.5,1,1,1,1,1,1,1,0.5,2,False,True,False,0.0,0.5
CW,landing_region_0c894d5ef6d3::landing_region_83c1ffe3b901,"Dania Beach, FL, United States -> Mahuma, Curaçao",6.0,6,6,6,6,4,6,4,1.0,1,True,False,False,0.0,6.0
CY,landing_region_08ea81d123b5::landing_region_3e7b4a85e943,"Marseille, France -> Pentaskhinos, Cyprus",9.0,18,18,18,10,4,10,4,0.4090909090909091,1,True,False,False,0.0,9.0
CY,landing_region_08ea81d123b5::landing_region_a09a1e953122,"Marseille, France -> Yeroskipos, Cyprus",9.0,18,18,18,10,4,10,4,0.4090909090909091,2,False,True,False,0.0,9.0
CY,landing_region_3e7b4a85e943::landing_region_a09a1e953122,"Pentaskhinos, Cyprus -> Yeroskipos, Cyprus",4.0,4,4,4,2,1,10,4,0.18181818181818182,3,False,False,True,4.0,0.0
DE,landing_region_363f6a205e8d::landing_region_8c8eca82b223,"Rodbyhavn, Denmark -> Markgrafenheide, Germany",4.0,4,4,2,1,1,1,1,1.0,1,True,False,False,4.0,0.0
DK,landing_region_1c12bbea2f36::landing_region_363f6a205e8d,"Borbby Strandbad, Sweden -> Rodbyhavn, Denmark",28.0,28,28,28,16,4,30,13,0.5185185185185185,1,True,False,False,28.0,0.0
DK,landing_region_1c12bbea2f36::landing_region_e1a72a298b9d,"Borbby Strandbad, Sweden -> Dragor, Denmark",15.0,15,15,15,8,6,30,13,0.2777777777777778,2,False,True,False,0.0,15.0
DK,landing_region_1ce0b85cd8b9::landing_region_e1a72a298b9d,"Uto, Sweden -> Dragor, Denmark",11.0,11,11,11,6,3,30,13,0.2037037037037037,3,False,False,True,0.0,11.0
DO,landing_region_0c894d5ef6d3::landing_region_508245093782,"Dania Beach, FL, United States -> Puerto Plata, Dominican Republic",4.0,4,4,4,2,2,4,4,0.5714285714285714,1,True,False,False,0.0,4.0
DO,landing_region_0c894d5ef6d3::landing_region_bf457e1b83fe,"Dania Beach, FL, United States -> Haina, Dominican Republic",3.0,3,3,3,2,2,4,4,0.42857142857142855,2,False,True,False,0.0,3.0
EE,landing_region_5631d1801aee::landing_region_65aa8d7cf62e,"Tallinn, Estonia -> Espoo, Finland",46.0,46,46,46,25,12,33,17,0.7540983606557377,1,True,False,False,0.0,46.0
EE,landing_region_5631d1801aee::landing_region_71db3ba08a92,"Tallinn, Estonia -> Stockholm, Sweden",6.5,13,13,13,7,4,33,17,0.10655737704918032,2,False,True,False,0.0,6.5
EE,landing_region_65aa8d7cf62e::landing_region_71db3ba08a92,"Espoo, Finland -> Stockholm, Sweden",6.5,13,13,13,7,4,33,17,0.10655737704918032,3,False,False,True,0.0,6.5
EE,landing_region_65aa8d7cf62e::landing_region_721506262437,"Espoo, Finland -> Logi, Russia",2.0,2,2,2,1,1,33,17,0.03278688524590164,4,False,False,False,2.0,0.0
ES,landing_region_08ea81d123b5::landing_region_8eb611963dd1,"Marseille, France -> Barcelona, Spain",4.0,4,4,4,2,2,2,2,1.0,1,True,False,False,0.0,4.0
FI,landing_region_5631d1801aee::landing_region_65aa8d7cf62e,"Tallinn, Estonia -> Espoo, Finland",39.666666666666664,60,60,43,25,17,35,19,0.4722222222222222,1,True,False,False,33.666666666666664,6.0
FI,landing_region_65aa8d7cf62e::landing_region_6a085d7da78f,"Espoo, Finland -> Kotka, Finland",12.0,21,21,14,8,5,35,19,0.14285714285714285,2,False,True,False,12.0,0.0
FI,landing_region_5ff6ee2e39f7::landing_region_65aa8d7cf62e,"Haradsholm, Finland -> Espoo, Finland",9.666666666666666,26,26,14,8,2,35,19,0.11507936507936507,3,False,False,True,9.666666666666666,0.0
FI,landing_region_1497f5544d8d::landing_region_65aa8d7cf62e,"Hanko, Finland -> Espoo, Finland",9.0,24,24,14,8,2,35,19,0.10714285714285714,4,False,False,False,9.0,0.0
FI,landing_region_5631d1801aee::landing_region_71db3ba08a92,"Tallinn, Estonia -> Stockholm, Sweden",3.5,7,7,7,4,2,35,19,0.041666666666666664,5,False,False,False,0.0,3.5
FI,landing_region_65aa8d7cf62e::landing_region_71db3ba08a92,"Espoo, Finland -> Stockholm, Sweden",3.5,7,7,7,4,2,35,19,0.041666666666666664,6,False,False,False,0.0,3.5
FI,landing_region_1497f5544d8d::landing_region_5ff6ee2e39f7,"Hanko, Finland -> Haradsholm, Finland",2.6666666666666665,10,10,6,4,1,35,19,0.031746031746031744,7,False,False,False,2.6666666666666665,0.0
FI,landing_region_1497f5544d8d::landing_region_71db3ba08a92,"Hanko, Finland -> Stockholm, Sweden",1.3333333333333333,4,4,4,2,1,35,19,0.015873015873015872,8,False,False,False,0.0,1.3333333333333333
FI,landing_region_5ff6ee2e39f7::landing_region_71db3ba08a92,"Haradsholm, Finland -> Stockholm, Sweden",1.3333333333333333,4,4,4,2,1,35,19,0.015873015873015872,9,False,False,False,0.0,1.3333333333333333
FI,landing_region_c6a94d0de8da::landing_region_f4011a851fe0,"Lokalahti, Finland -> Östhammar, Sweden",1.3333333333333333,4,4,4,2,1,35,19,0.015873015873015872,10,False,False,False,0.0,1.3333333333333333
FJ,landing_region_1cece50a3587::landing_region_58084817cbe7,"Suva, Fiji -> Paddington, NSW, Australia",6.0,6,6,6,3,2,3,2,1.0,1,True,False,False,0.0,6.0
FR,landing_region_64561d142765::landing_region_ef749c24fbd2,"Bredene, Belgium -> Broadstairs, United Kingdom",2.0,2,2,2,1,0,1,0,1.0,1,True,False,False,2.0,0.0
GB,landing_region_120836cdab0e::landing_region_a3a3679614fb,"Callantsoog, Netherlands -> Winterton-on-Sea, United Kingdom",1.0,2,2,2,1,1,1,1,0.5,1,True,False,False,0.0,1.0
GB,landing_region_c0cd1a04639b::landing_region_c2e186b4690c,"Sizewell, United Kingdom -> Zandvoort, Netherlands",1.0,2,2,2,1,1,1,1,0.5,2,False,True,False,0.0,1.0
GH,landing_region_2e263771884f::landing_region_30beda532e6f,"Accra, Ghana -> Lagos, Nigeria",2.0,2,2,2,1,1,1,1,1.0,1,True,False,False,0.0,2.0
GP,landing_region_24728f09c1b8::landing_region_89faef27b517,"Beausejour, Guadeloupe -> Capesterre-Belle-Eau, Guadeloupe",1.0,2,2,2,1,1,1,1,0.5,1,True,False,False,1.0,0.0
GP,landing_region_881c7f4b78b6::landing_region_89faef27b517,"Morris Bay, Antigua and Barbuda -> Capesterre-Belle-Eau, Guadeloupe",1.0,2,2,2,1,1,1,1,0.5,2,False,True,False,1.0,0.0
GQ,landing_region_30beda532e6f::landing_region_3ac9da776834,"Lagos, Nigeria -> Limbe, Cameroon",1.0,1,1,1,1,1,1,1,1.0,1,True,False,False,0.0,1.0
GR,landing_region_08ea81d123b5::landing_region_8935cd2c0a21,"Marseille, France -> Athens, Greece",2.0,2,2,2,1,1,1,1,1.0,1,True,False,False,0.0,2.0
GT,landing_region_0c894d5ef6d3::landing_region_ac0b942bb0ee,"Dania Beach, FL, United States -> Puerto San Jose, Guatemala",9.0,9,9,9,5,4,5,4,1.0,1,True,False,False,0.0,9.0
GU,landing_region_a13562362d3c::landing_region_bc6c664daa8f,"Rota, Northern Mariana Islands -> Alupang, Guam",21.0,21,21,11,6,3,11,6,0.5121951219512195,1,True,False,False,21.0,0.0
GU,landing_region_bc6c664daa8f::landing_region_df61fea74887,"Alupang, Guam -> El Segundo, CA, United States",17.0,17,17,17,9,4,11,6,0.4146341463414634,2,False,True,False,0.0,17.0
GU,landing_region_bc6c664daa8f::landing_region_ea9847129f13,"Alupang, Guam -> Maruyama, Japan",2.0,2,2,2,1,1,11,6,0.04878048780487805,3,False,False,True,0.0,2.0
GU,landing_region_91000f65ec77::landing_region_bc6c664daa8f,"Kapolei, HI, United States -> Alupang, Guam",0.5,1,1,1,1,1,11,6,0.012195121951219513,4,False,False,False,0.0,0.5
GU,landing_region_bc6c664daa8f::landing_region_c227a3796213,"Alupang, Guam -> Keawaula, HI, United States",0.5,1,1,1,1,1,11,6,0.012195121951219513,5,False,False,False,0.0,0.5
HK,landing_region_319252418c1f::landing_region_ea9847129f13,"Deep Water Bay, China -> Maruyama, Japan",379.0,379,379,379,207,104,215,109,0.844097995545657,1,True,False,False,0.0,379.0
HK,landing_region_319252418c1f::landing_region_6d0b3b188139,"Deep Water Bay, China -> Zhuhai, China",52.0,52,52,50,32,24,215,109,0.11581291759465479,2,False,True,False,52.0,0.0
HK,landing_region_319252418c1f::landing_region_d0ecf913edd7,"Deep Water Bay, China -> Katong, Singapore",18.0,18,18,18,10,7,215,109,0.0400890868596882,3,False,False,True,0.0,18.0
HN,landing_region_0c894d5ef6d3::landing_region_10c60941f915,"Dania Beach, FL, United States -> Puerto Barrios, Guatemala",6.0,12,12,12,7,5,7,5,0.5,1,True,False,False,0.0,6.0
HN,landing_region_0c894d5ef6d3::landing_region_620bdff3a2d2,"Dania Beach, FL, United States -> Puerto Cortes, Honduras",6.0,12,12,12,7,5,7,5,0.5,2,False,True,False,0.0,6.0
ID,landing_region_149ad599e1a3::landing_region_ce5716d12955,"Tanjung Bemban, Indonesia -> Ancol, Indonesia",31.333333333333332,63,63,62,39,25,58,37,0.23383084577114427,1,True,False,False,12.0,19.333333333333332
ID,landing_region_ce5716d12955::landing_region_d0ecf913edd7,"Ancol, Indonesia -> Katong, Singapore",31.333333333333332,63,63,62,39,25,58,37,0.23383084577114427,2,False,True,False,12.0,19.333333333333332
ID,landing_region_149ad599e1a3::landing_region_b0fe5c69b187,"Tanjung Bemban, Indonesia -> Rengit, Malaysia",13.0,39,39,39,22,15,58,37,0.09701492537313433,3,False,False,True,0.0,13.0
ID,landing_region_149ad599e1a3::landing_region_d0ecf913edd7,"Tanjung Bemban, Indonesia -> Katong, Singapore",13.0,39,39,39,22,15,58,37,0.09701492537313433,4,False,False,False,0.0,13.0
ID,landing_region_149ad599e1a3::landing_region_e9a4eab3ab1c,"Tanjung Bemban, Indonesia -> Karimun, Indonesia",13.0,39,39,39,22,15,58,37,0.09701492537313433,5,False,False,False,0.0,13.0
ID,landing_region_150b225bb130::landing_region_ce5716d12955,"Cirebon, Indonesia -> Ancol, Indonesia",6.0,6,6,6,3,3,58,37,0.04477611940298507,6,False,False,False,6.0,0.0
ID,landing_region_16506ee61a44::landing_region_d0ecf913edd7,"Medan, Indonesia -> Katong, Singapore",5.0,5,5,5,3,2,58,37,0.03731343283582089,7,False,False,False,5.0,0.0
ID,landing_region_58934ccdf4e7::landing_region_ce5716d12955,"Kendal, Indonesia -> Ancol, Indonesia",4.0,4,4,4,2,2,58,37,0.029850746268656716,8,False,False,False,4.0,0.0
ID,landing_region_26e606e1a782::landing_region_ce5716d12955,"Gresik, Indonesia -> Ancol, Indonesia",3.0,6,6,6,4,3,58,37,0.022388059701492536,9,False,False,False,3.0,0.0
ID,landing_region_282fd8dbb423::landing_region_ce5716d12955,"Madura, Indonesia -> Ancol, Indonesia",3.0,6,6,6,4,3,58,37,0.022388059701492536,10,False,False,False,3.0,0.0
ID,landing_region_8b50d5cb7b72::landing_region_9e102cfed296,"Senggigi, Indonesia -> Padang Galak, Indonesia",3.0,4,4,4,2,2,58,37,0.022388059701492536,11,False,False,False,3.0,0.0
ID,landing_region_12a650616015::landing_region_95097cb3ef8d,"Beculuk, Indonesia -> Candikusuma, Indonesia",2.0,3,3,3,2,2,58,37,0.014925373134328358,12,False,False,False,2.0,0.0
ID,landing_region_149ad599e1a3::landing_region_26e606e1a782,"Tanjung Bemban, Indonesia -> Gresik, Indonesia",1.6666666666666665,5,5,5,3,3,58,37,0.01243781094527363,13,False,False,False,1.6666666666666665,0.0
ID,landing_region_149ad599e1a3::landing_region_282fd8dbb423,"Tanjung Bemban, Indonesia -> Madura, Indonesia",1.6666666666666665,5,5,5,3,3,58,37,0.01243781094527363,14,False,False,False,1.6666666666666665,0.0
ID,landing_region_282fd8dbb423::landing_region_d0ecf913edd7,"Madura, Indonesia -> Katong, Singapore",1.6666666666666665,5,5,5,3,3,58,37,0.01243781094527363,15,False,False,False,1.6666666666666665,0.0
ID,landing_region_8b50d5cb7b72::landing_region_ce5716d12955,"Senggigi, Indonesia -> Ancol, Indonesia",1.0,1,1,1,1,1,58,37,0.007462686567164179,16,False,False,False,1.0,0.0
ID,landing_region_31ef4e194db5::landing_region_d0ecf913edd7,"Anyer, Indonesia -> Katong, Singapore",0.3333333333333333,1,1,1,1,0,58,37,0.0024875621890547263,17,False,False,False,0.0,0.3333333333333333
IL,landing_region_7559ef31b258::landing_region_c6ca70161fbc,"Netanya, Israel -> Rishon Le’Zion, Israel",9.0,23,23,22,14,7,14,7,0.391304347826087,1,True,False,False,9.0,0.0
IL,landing_region_7559ef31b258::landing_region_d42b6ba4dd12,"Netanya, Israel -> Haifa, Israel",7.0,21,21,20,13,7,14,7,0.30434782608695654,2,False,True,False,7.0,0.0
IL,landing_region_c6ca70161fbc::landing_region_d42b6ba4dd12,"Rishon Le’Zion, Israel -> Haifa, Israel",7.0,21,21,20,13,7,14,7,0.30434782608695654,3,False,False,True,7.0,0.0
IM,landing_region_08337e5ad0be::landing_region_3e66a317c0e3,"Silecroft Beach, United Kingdom -> Port Grenaugh, Isle of Man",2.0,2,2,2,1,1,1,1,1.0,1,True,False,False,0.0,2.0
